Timestamp,Stripping Gas,Pressure,Dry Glycol,Glycol Flow,Temperature
8/17/2021 21:00,86.61274719,32,0.71,1.830496907,199.7936401
8/18/2021 9:00,87.30471039,32,0.69,1.863131046,199.3955536
8/18/2021 21:00,86.48240662,29.60123253,0.44,0,198.2701721
8/25/2021 21:00,88.74723053,27.35706329,0.19,1.734890103,190.8471375
8/26/2021 9:00,88.9839325,29.27500725,0.4,1.769999981,201.2413177
8/26/2021 21:00,88.81181335,28.93223381,0.32,1.774677515,190.5618744
8/27/2021 9:00,88.32952118,31,0.65,1.370610595,200.3773499
8/27/2021 21:00,88.06861877,31,0.48,1.737974644,200.5
8/28/2021 9:00,88.8337326,31.57291794,0.38,1.769999981,200.5
8/28/2021 21:00,57.14485931,26.08864594,0.49,0.90565002,199.4600372
8/29/2021 9:00,90.11148071,30.78933716,0.69,1.656437278,200.3974915
8/29/2021 21:00,89.1180954,38.77777863,0.51,1.756414533,199.7587128
8/30/2021 9:00,87.56703949,31,0.51,1.751410127,199.3431091
8/30/2021 21:00,86.83366394,32,0.49,1.753600955,200.1533051
8/31/2021 9:00,87.06511688,33,0.38,1.758614659,200.3540039
8/31/2021 21:00,86.96240997,32,0.43,1.75999999,200.3588409
9/1/2021 9:00,87.80686188,32.20254517,0.41,1.75999999,200.1231537
9/1/2021 21:00,86.24708557,41.49079132,0.34,1.75999999,200.5239868
9/2/2021 9:00,87.78567505,31.93305016,0.51,1.75999999,200.2717438
9/2/2021 21:00,86.87195587,31.94890404,0.33,1.763632655,200.1254883
9/3/2021 21:00,88.0991745,31,0.37,1.765894651,200.2872772
9/4/2021 9:00,88.68296051,31,0.69,1.760278702,200.0761566
9/4/2021 21:00,87.77375031,31.6988678,0.58,1.745220661,199.7761536
9/5/2021 9:00,87.75388336,31.53481483,0.54,1.740188122,199.3399353
9/5/2021 21:00,88.27845764,32,0.46,1.74000001,199.1851196
9/6/2021 9:00,88.2740097,34.99819946,0.76,1.641710281,199.0156708
9/6/2021 21:00,88.07122803,31.32423592,0.65,1.766155958,198.9484863
9/7/2021 9:00,88.56410217,31.99996758,0.57,1.75999999,199.4539948
9/7/2021 21:00,87.84815216,31.31869125,0.61,1.75999999,199.8729095
9/8/2021 9:00,88.57032013,31.79249763,0.58,1.769126773,200.2826233
9/8/2021 21:00,88.12498474,30.25613403,0.49,1.764740109,200.0859528
9/9/2021 9:00,88.77173615,30.8125,0.43,1.769750714,200.387619
9/9/2021 21:00,88.74968719,31.47515869,0.27,1.769999981,200.1117096
9/10/2021 9:00,89.10147095,24.85305595,0.44,1.769999027,199.8110809
9/10/2021 21:00,88.87508392,31,0.43,1.765170932,199.5102539
9/11/2021 9:00,88.12696075,20.7484417,0.57,1.760163784,199.2118225
9/11/2021 21:00,87.233284,32.07568359,0.4,1.75999999,199.5209198
9/12/2021 9:00,87.95128632,21.32411194,0.36,1.75999999,199.4725189
9/12/2021 21:00,88.16976929,31,0.33,1.764601111,199.372757
9/13/2021 9:00,89.58482361,30.44219589,0.39,1.769605994,199.623291
9/13/2021 21:00,87.51087189,41.56505585,0.34,1.765386224,199.4090118
9/14/2021 9:00,91.10391998,25.16586113,0.59,1.760378242,199.2512207
9/14/2021 21:00,90.1088028,31,0.54,1.764630914,199.4743042
9/15/2021 9:00,89.49188232,30.51443481,0.61,1.769640207,199.574585
9/15/2021 21:00,89.19303131,19.4085083,0.78,1.769999981,199.5625763
9/16/2021 9:00,88.9235611,31,0.28,1.769999981,199.5124359
9/16/2021 21:00,88.81647491,22,0.59,1.769999981,199.5752106
9/17/2021 9:00,89.01731873,30,0.35,1.769999981,199.6752167
9/17/2021 21:00,88.12828064,20,0.44,1.769999981,199.2775879
9/20/2021 9:00,85.33670807,29.05327797,0.37,1.54107058,199.5641785
9/20/2021 21:00,83.84470367,30.52823639,0.39,1.76920855,199.3497162
9/21/2021 9:00,84.40198517,30.7892971,0.42,1.764185786,199.2011871
9/21/2021 21:00,83.86190033,31,0.3,1.760835648,199.4259949
9/22/2021 9:00,84.4418869,31,0.35,1.765851378,200.2312927
9/22/2021 21:00,84.49272156,30.85427475,0.35,1.770864487,200.5
9/23/2021 9:00,84.35076141,30,0.44,1.775865436,200.5316315
9/23/2021 21:00,83.26555634,29.43709564,0.36,1.778616548,200.8371735
9/24/2021 9:00,84.97691345,30,0.56,1.770630836,201.1878967
9/24/2021 21:00,83.99915314,29,0.36,3.097615719,199.5660553
9/25/2021 9:00,85.26338959,31,0.83,3.359433889,200.1111908
9/25/2021 21:00,83.90838623,29.97754097,0.42,3.579795599,200.4232635
9/26/2021 9:00,85.4812851,31,0.77,3.584749579,200.3000336
9/26/2021 21:00,84.17726898,31.91026878,0.49,3.590047121,199.8504333
9/27/2021 9:00,85.73365021,32.99151993,0.58,3.590097785,199.7098236
9/27/2021 21:00,84.11347198,32.47491074,0.53,3.589790106,199.8604431
9/28/2021 9:00,85.6181488,34.71035385,0.6,3.58978045,199.9852142
9/28/2021 21:00,84.65520477,31,0.56,3.585285425,199.7840881
9/29/2021 9:00,85.79881287,31.76170158,0.57,3.58027935,199.6147461
9/29/2021 21:00,85.01053619,32,0.81,3.58472991,199.7887878
9/30/2021 9:00,84.38894653,29,0.7,3.589732647,199.803833
9/30/2021 21:00,84.6027832,29,0.67,3.585105419,199.6352234
10/1/2021 9:00,85.63272095,30.53333282,0.53,3.580096125,199.7853241
10/1/2021 21:00,84.5885849,30,0.59,3.580000042,200.0749054
10/2/2021 9:00,85.05905151,31.00054359,0.36,1.820105314,200.2316589
10/2/2021 21:00,84.91255188,31.58644104,0.57,1.834920883,199.4976807
10/3/2021 9:00,84.04799652,30.9066658,0.41,1.101451755,199.3999939
10/4/2021 21:00,84.20494843,29.02903938,0.41,2.436736702,196.1481476
10/5/2021 9:00,84.74990082,29.99640083,0.72,2.07051754,199.3544922
10/5/2021 21:00,83.70835876,30,0.35,1.75058651,199.6044922
10/6/2021 9:00,84.74564362,30,0.44,1.755610466,199.7932129
10/6/2021 21:00,83.42557526,31,0.34,1.75999999,199.944046
10/7/2021 9:00,84.05512238,30.9810009,0.37,1.75999999,199.7813873
10/7/2021 21:00,83.76419067,30,0.42,1.75999999,199.5095673
10/8/2021 9:00,84.29096985,31,0.5,1.75999999,199.559845
10/8/2021 21:00,82.93265533,30.6145668,0.37,1.75999999,199.6606598
10/9/2021 9:00,83.78813171,31,0.37,1.75999999,199.9618988
10/9/2021 21:00,83.5983963,30.36298561,0.52,1.107178926,200.5392914
10/10/2021 9:00,82.90939331,30.13866997,0.42,1.746554136,199.9899597
10/10/2021 21:00,82.87760162,29.61323547,0.4,1.75999999,199.5795593
10/11/2021 9:00,82.83374786,29,0.37,1.75999999,199.3527679
10/11/2021 21:00,82.26515961,30.21454239,0.41,2.298915327,199.4874725
10/12/2021 9:00,82.99138641,30,0.39,2.914159417,200.5488586
10/12/2021 21:00,83.00359344,29.61015701,0.44,3.404135227,200.511322
10/13/2021 9:00,85.62878418,30,0.42,3.446298599,200.8206177
10/13/2021 21:00,83.52516937,30.97930908,0.49,3.47187972,200.2649536
10/14/2021 9:00,86.64366913,22.50278664,0.47,3.546999693,200.4969788
10/14/2021 21:00,84.5020752,30.93960953,0.44,3.603392362,200.375885
10/15/2021 9:00,85.64454651,21.08942795,0.4,2.027251706,199.9265289
10/15/2021 21:00,85.15130615,20,0.47,1.815640807,199.7384644
10/16/2021 9:00,85.82620239,31,0.45,1.820000052,199.9394379
10/16/2021 21:00,84.37639618,20.60871696,0.66,1.820000052,199.9095306
10/17/2021 9:00,83.58612823,31.44610405,0.59,1.820000052,199.5552521
10/17/2021 21:00,85.06796265,19.27958679,0.42,1.817528009,200
10/18/2021 9:00,85.09645844,31.37854385,0.48,1.812498093,200
10/18/2021 21:00,84.40369415,19.67908478,0.52,1.809999943,199.8056488
10/19/2021 9:00,82.93173981,30.9452076,0.56,1.809999943,199.5
10/19/2021 21:00,84.31804657,18.70855522,0.61,1.812631726,199.848587
10/20/2021 9:00,83.18640137,25.36222267,0.57,1.817856312,200.1610565
10/21/2021 9:00,84.81040955,29.77511787,0.51,1.821125987,199.4132233
10/21/2021 21:00,84.27838898,20.66183472,0.63,1.772831202,199.5461578
10/22/2021 9:00,86.2017746,18.4505558,0.31,2.561113417,199.6965637
10/22/2021 21:00,84.68697357,19.25403786,0.39,2.062971204,199.6999969
10/23/2021 9:00,86.26470947,31.20374298,0.54,1.730000019,199.7002258
10/23/2021 21:00,83.98657227,31.53126526,0.38,1.730000019,199.7493439
10/24/2021 9:00,85.68269348,31.53891373,0.57,1.730000019,199.7960205
10/24/2021 21:00,85.24118805,21.21999168,0.37,1.730000019,198.8774719
10/25/2021 9:00,85.35979462,31,0.4,1.730000019,199.8342285
10/25/2021 21:00,83.87038422,29.76120567,0.43,1.730000019,199.6999969
10/26/2021 9:00,85.14576721,30.38875008,0.49,1.730000019,199.6999969
10/26/2021 21:00,83.85417938,32,0.5,1.730000019,199.5920868
10/27/2021 9:00,86.27206421,32.38301086,0.37,1.730000019,199.4420929
10/27/2021 21:00,84.36618042,32,0.39,1.730000019,199.3639069
10/28/2021 9:00,86.2924118,33,0.66,1.730000019,199.313736
10/28/2021 21:00,83.99923706,31,0.51,1.730000019,199.0658875
10/29/2021 9:00,85.15356445,28.63479233,0.66,1.730000019,198.8677216
10/29/2021 21:00,83.75310516,28,0.56,1.730000019,199.5069733
10/30/2021 9:00,84.47801208,28.13696289,0.62,1.730000019,199.6069794
10/30/2021 21:00,83.95146179,28,0.63,1.730000019,199.6506042
10/31/2021 9:00,84.47464752,29,0.62,1.730000019,198.9447174
10/31/2021 21:00,83.83023071,28.00000191,0.82,1.772269726,199.2543182
11/1/2021 9:00,83.96277618,28.99750519,0.54,1.797338486,199.1000061
11/1/2021 21:00,83.44160461,29,0.61,1.809999943,200.2532654
11/2/2021 9:00,84.22434235,29.40103912,0.39,1.809999943,196.4044037
11/2/2021 21:00,85.5316391,28.80067444,0.54,1.811873317,200.1568756
11/3/2021 9:00,85.49154663,29,0.34,1.767951846,199.3288422
11/3/2021 21:00,85.52376556,28,0.51,1.794646025,200.6168671
11/4/2021 9:00,84.91858673,27,0.3,1.809674501,200.1294861
11/4/2021 21:00,83.08496094,28,0.49,1.713646531,199.6000061
11/5/2021 9:00,84.27719116,28.48239708,0.28,1.739645362,199.6742401
11/6/2021 9:00,83.56065369,29.47921753,0.4,1.192202687,199.4267578
11/6/2021 21:00,82.33689117,29,0.36,1.772538543,199.7483978
11/7/2021 9:00,82.75679779,28.38505173,0.44,1.870000005,198.7011566
11/8/2021 9:00,84.2225647,29.24999046,0.4,1.870000005,199.5100403
11/8/2021 21:00,82.66726685,29,0.54,1.870000005,199.6614075
11/9/2021 9:00,83.6862793,30,0.51,1.870000005,199.460434
11/9/2021 21:00,81.91023254,28.34305573,0.48,1.870000005,199.0992126
11/10/2021 9:00,81.98851013,28.6847229,0.45,1.870000005,199.9660187
11/10/2021 16:00,82.09951019,30.09656143,0.47,1.870000005,199.2997894
11/10/2021 21:00,81.90544128,30,0.47,1.870000005,199.6379547
11/11/2021 9:00,82.60500336,30.19864082,0.51,1.870000005,199.6164856
11/11/2021 21:00,81.36348724,30,0.61,1.870000005,198.7870026
11/12/2021 9:00,81.07839966,30.13333321,0.58,1.870000005,199.0373535
11/12/2021 21:00,82.30904388,30.31766701,0.48,0.984550655,201.3699646
11/13/2021 9:00,82.96498108,29,0.5,1.870000005,199.314682
11/13/2021 21:00,81.97203827,28.7430172,0.37,1.870000005,200.1786804
1/5/2022 21:00,86.078125,29,0.47,1.870000005,199.4167786
1/6/2022 9:00,85.02435303,29,0.92,1.870000005,198.1529388
1/6/2022 15:00,85.25267029,29,0.74,1.870000005,198.2419586
1/6/2022 21:00,95.34616089,29.36627579,0.57,1.870000005,199.6585846
1/7/2022 9:00,109.1704254,30,0.32,1.870000005,197.0764923
1/7/2022 21:00,109.1227188,28.08461952,0.39,1.093808651,197.5027008
1/8/2022 9:00,108.7575073,28.35153008,0.2,1.870000005,200.5866852
1/8/2022 21:00,108.7197037,28,0.23,1.870000005,201.2043915
1/9/2022 9:00,108.1774292,29.40049362,0.22,1.870000005,198.5842438
1/9/2022 21:00,108.7681656,30.5632,0.49,1.870000005,200.0106812
1/10/2022 9:00,109.2868729,30.40759468,0.43,1.870000005,200.7062683
1/10/2022 21:00,109.8672791,31.38516998,0.51,1.870000005,199.5944519
1/11/2022 9:00,109.1768723,31.66790009,0.72,1.870000005,198.6019287
1/11/2022 21:00,109.4291382,31,0.42,1.870000005,198.2117462
1/12/2022 9:00,109.0574265,31.33465767,0.34,1.870000005,198.7880402
1/12/2022 21:00,109.704216,32,0.54,1.870000005,198.580307
1/13/2022 9:00,109.0264587,33.4109726,0.57,1.870000005,195.5627136
1/13/2022 21:00,108.5087357,32.58776855,0.7,3.659999967,192.6676636
1/14/2022 9:00,108.4715881,39.8972435,0.4,3.659999967,199.9832153
1/14/2022 21:00,111.9700012,29.33840942,0.72,1.800973773,193.7344513
1/15/2022 21:00,112.8360748,28.28173637,0.6,1.79901433,194.7920227
1/16/2022 9:00,112.7313919,28.93304634,0.42,1.79401207,198.4527588
1/16/2022 21:00,112.4355621,28.40997124,0.31,3.606982947,193.5099487
1/17/2022 9:00,112.6078873,29.80414391,0.44,1.870000005,194.8979645
1/17/2022 21:00,112.5546036,30,0.68,1.870000005,133.2073364
1/18/2022 9:00,112.6244202,30.22247314,0.8,1.870000005,199.203537
1/18/2022 21:00,112.3943558,30.88092041,0.34,1.870000005,198.1846924
1/19/2022 9:00,112.5075378,30.14170074,0.3,1.870000005,199.6665039
1/19/2022 21:00,112.4159546,30.01014709,0.29,1.870000005,199.973114
1/20/2022 9:00,112.3664398,30,0.35,1.870000005,198.9586182
1/20/2022 21:00,112.0233002,30,0.45,3.646324873,196.8595581
1/21/2022 21:00,109.5534515,29,0.37,3.651748538,200.1274109
1/22/2022 21:00,109.7161713,31,0.45,3.659999967,200.1291199
1/23/2022 21:00,114.7732315,30.03543282,0.55,3.659999967,196.5239258
1/24/2022 21:00,114.3399658,31,0.49,2.437875748,200.7510681
1/25/2022 21:00,113.760582,30,0.42,1.799999952,199.4951477
1/26/2022 21:00,113.5020676,30.18685913,0.52,1.798724771,199.266922
1/27/2022 21:00,113.6088333,30,0.33,3.584542513,198.9883881
1/28/2022 21:00,111.9220505,30,0.39,3.657801748,200.2607727
1/29/2022 21:00,111.4053574,30,0.56,3.659999967,189.9273071
1/30/2022 21:00,111.4675064,30.55890846,0.71,3.659999967,193.1571198
1/31/2022 21:00,111.4264603,29,0.69,3.659999967,196.0759125
2/1/2022 21:00,111.1832809,29,0.69,1.870000005,165.6777954
2/2/2022 21:00,111.1444702,21.2753334,0.71,1.226927757,160.3993225
2/3/2022 9:00,110.9790115,30.37436867,0.76,3.623031974,198.9828339
2/3/2022 21:00,110.7281036,23.67053223,0.6,3.643133164,197.6111603
2/4/2022 9:00,111.2023544,30,0.62,3.659999967,199.2219086
2/4/2022 21:00,111.0951614,23.62175941,0.65,1.870000005,195.8629761
2/5/2022 9:00,111.144989,31.40166664,0.73,1.760517344,196.2318878
2/5/2022 21:00,113.6987381,30,0.35,1.792547464,200.9027557
2/6/2022 9:00,113.7483139,30.64029312,0.43,1.797560573,199.1005707
2/6/2022 21:00,113.8290634,21.69277382,0.42,1.799999952,199.1145935
2/7/2022 9:00,113.6307907,29.76660919,0.52,1.799999952,199.5497284
2/7/2022 21:00,107.2253342,29.86946297,0.48,1.799999952,199.1000061
2/8/2022 9:00,107.4976959,30,0.55,1.799999952,198.9602051
2/8/2022 21:00,108.5426788,32.50144196,0.49,1.798497081,197.4536743
2/9/2022 9:00,108.4388428,29.74543762,0.44,1.793467879,199.1467743
2/9/2022 21:00,108.564064,20.80333328,0.41,1.799474239,199.7177124
2/10/2022 9:00,108.7517776,39.32072449,0.38,1.794453502,198.793335
2/10/2022 21:00,113.2084274,23.00723648,0.38,1.789999962,199.1129303
2/11/2022 9:00,112.7581253,30.63867188,0.46,1.789999962,199.2597809
2/11/2022 21:00,112.3335724,28.09269905,0.42,1.789999962,199.338913
2/12/2022 9:00,112.1430359,45.15827942,0.47,1.789999962,200.5430145
2/12/2022 21:00,108.6397781,37.0145874,0.5,1.790844917,198.8652954
2/13/2022 9:00,108.7502213,36.23988724,0.37,1.797537565,198.0304871
2/13/2022 21:00,100.7309113,26.4758873,0.35,1.789999962,199.9005585
2/14/2022 9:00,74.03038788,34.08880234,0.36,1.789999962,199.5291595
2/14/2022 21:00,102.3069611,23.52080536,0.4,1.789999962,194.8467255
2/15/2022 9:00,102.09095,43.79110336,0.96,1.789999962,183.3564758
2/15/2022 21:00,101.8830643,42.04098511,0.55,1.792972088,199.6177063
2/16/2022 9:00,102.1893387,29.28081322,0.87,1.797973752,199.9354553
2/16/2022 21:00,48.80763245,22.58888626,0.84,0.789724469,197.4067078
2/23/2022 9:00,103.8939896,30.51615906,0.67,1.870000005,189.4156647
2/23/2022 21:00,104.699646,30,0.69,1.870000005,199.3835907
2/24/2022 9:00,103.158783,29.70485497,0.74,1.870000005,198.293396
2/24/2022 21:00,103.6747589,31,0.35,1.870000005,196.8880463
2/25/2022 9:00,101.3939667,30.10134888,0.89,1.532954574,200.7657623
2/25/2022 21:00,102.4119568,29.827425,0.48,1.799999952,199.0926514
2/26/2022 9:00,101.9249725,29.00912094,0.79,1.799999952,199.6534424
2/26/2022 21:00,102.5749588,30,0.89,1.799999952,199.6686401
2/27/2022 21:00,101.8597031,33,0.2,1.799999952,200.1523285
2/28/2022 9:00,101.9657822,33,0.9,1.799999952,198.7767944
2/28/2022 21:00,102.0631485,32.00555038,0.4,1.791497707,130.4817505
3/1/2022 9:00,101.873703,30.26851463,0.44,0,102.2055359
3/2/2022 9:00,116.9670868,30.43728447,0.36,1.611081123,198.063385
3/2/2022 21:00,117.1685486,33.67505264,0.37,1.786540031,199.0996704
3/3/2022 9:00,116.6147614,30,0.41,1.799999952,198.6697693
3/3/2022 21:00,117.442337,30.17625999,0.43,1.799999952,198.3332672
3/4/2022 9:00,117.2153091,21.56306839,0.33,1.799999952,199.4254761
3/4/2022 21:00,117.0351715,30.65722084,0.4,1.799999952,196.3331909
3/5/2022 9:00,117.10923,30.39683342,0.2,1.799999952,198.0668335
3/5/2022 22:00,117.4163742,31,1.69,1.799999952,197.2070313
3/6/2022 8:00,117.8863907,31,0.35,1.618499994,197.6655273
3/6/2022 21:00,117.1818619,31.3318119,0.36,1.870000005,199.4941406
3/7/2022 9:00,117.2219925,30.70172882,0.22,1.870000005,197.273941
3/7/2022 21:00,117.355278,31.36565018,0.44,1.870000005,192.667984
3/8/2022 9:00,117.0574722,32,0.35,1.870000005,198.7111359
3/8/2022 21:00,117.239212,32,0.49,1.870000005,191.7117157
3/9/2022 9:00,116.8313522,31.83406448,0.41,1.870000005,189.7967224
3/9/2022 21:00,116.8241043,22.32037926,0.29,1.870000005,187.7993622
3/10/2022 9:00,117.3434372,31.02944946,0.27,1.870000005,198.2915192
3/10/2022 21:00,116.9053497,31,0.32,1.870000005,197.3045044
3/11/2022 9:00,116.700943,26.62605476,0.29,1.870000005,196.3902435
3/11/2022 21:00,116.9133148,21.14302635,0.37,1.870000005,198.6695557
3/12/2022 9:00,116.8128052,30.44000053,0.32,1.870000005,199.8707886
3/12/2022 21:00,116.8020096,26.14629555,0.23,1.870000005,199.7021637
3/13/2022 9:00,116.3503723,32,0.28,1.870000005,199.4477386
3/13/2022 21:00,116.7201767,24.51771355,0.3,1.870000005,195.8022308
3/14/2022 9:00,116.7009048,31,0.32,1.870000005,198.1864014
3/14/2022 21:00,115.1588058,31,0.39,1.870000005,191.7967682
3/15/2022 9:00,115.507576,30.10440636,0.3,1.870000005,189.9182281
3/15/2022 21:00,119.3478241,31,0.35,1.994636119,200.2056732
3/16/2022 9:00,119.1985016,31,0.29,1.870000005,199.3062286
3/16/2022 21:00,118.9790497,29.41689873,0.3,1.792201877,194.3123627
3/17/2022 9:00,117.9786453,30,0.38,1.798230886,199.0036926
3/17/2022 21:00,118.4474564,30,0.49,1.863724828,199.4605103
3/18/2022 9:00,118.370575,30,0.4,1.868750095,198.7655182
3/19/2022 2:00,118.9702225,31.77540016,0.34,0.894130349,197.2992554
3/19/2022 21:00,118.9344254,30.37687492,0.64,1.793355465,199.828125
3/20/2022 21:00,106.9111633,32,0.58,1.870000005,198.2028961
3/21/2022 21:00,118.6721039,30,0.28,1.870000005,200.2363739
3/22/2022 21:00,118.2430573,31,0.43,1.870000005,199.9812164
3/23/2022 21:00,115.1507187,33.56034851,0.59,1.870000005,199.9007111
3/24/2022 21:00,114.9082642,32.83922958,0.62,1.700850487,200.545517
3/25/2022 21:00,115.4249344,29.02945518,0.27,1.870000005,181.3245697
3/26/2022 21:00,115.1362076,28.98165131,0.53,1.799999952,190.1052704
3/27/2022 21:00,115.0504532,42.04842377,0.96,1.799999952,197.7924347
3/28/2022 21:00,114.4270935,29,0.59,1.784196854,195.634613
3/29/2022 21:00,114.6203156,30.26500893,0.53,1.798826218,201.0164948
3/30/2022 21:00,114.2878418,31,0.67,1.799999952,201.1355286
4/6/2022 21:00,117.4596024,18,0.28,1.767209291,83.49698639
4/7/2022 21:00,112.0134964,17.64913177,0.55,1.793185234,103.0273056
4/8/2022 9:00,111.5039444,18.95009041,0.86,1.799762607,152.0139923
4/8/2022 21:00,111.9289551,47.31916809,0.62,1.799999952,175.4481201
4/9/2022 9:00,74.71881104,17.04166603,0.54,1.799492002,126.3470993
4/9/2022 21:00,76.00639343,17,1.11,1.793397903,133.3683014
4/10/2022 9:00,75.53645325,25.43199921,1.47,1.798420548,171.7805634
4/11/2022 9:00,70.71598053,30.81921005,1.04,1.776433706,198.7020111
4/11/2022 21:00,123.3213501,29.80995941,0.89,1.796560645,197.7916412
4/12/2022 9:00,115.8390808,29,0.58,1.799999952,199.7494049
4/12/2022 21:00,93.4624176,29.26379776,0.54,1.799999952,201.3312378
4/13/2022 9:00,65.27819061,29.36666679,0.56,1.799999952,199.6000061
4/13/2022 21:00,68.37923431,18,0.74,1.799999952,199.5906525
4/14/2022 9:00,68.46412659,28.3439312,0.58,1.795475245,195.7276764
4/14/2022 21:00,51.09121323,25.41403389,0.81,1.266785383,197.863266
4/15/2022 9:00,59.19823837,28.72088814,0.92,2.295479655,200.2150421
4/15/2022 21:00,58.33145523,27.86810303,0.68,1.870000005,199.5644226
4/16/2022 9:00,57.31347656,30.05070496,0.83,1.870000005,198.8365021
4/16/2022 21:00,56.9262886,30.82933426,0.8,1.870000005,200.7376099
4/17/2022 9:00,60.04933548,30.25328827,0.86,1.870000005,201.8280792
4/17/2022 21:00,58.02042007,30.40732574,0.75,1.870000005,200.4889832
4/18/2022 9:00,58.1928978,30.09129715,0.8,1.870000005,200.1298218
4/18/2022 21:00,60.86723709,16.70744705,0.98,1.870000005,199.507309
4/19/2022 9:00,63.15182877,30.15544701,0.63,1.870000005,200.871582
4/19/2022 21:00,80.09793854,30.61652946,0.51,1.870000005,200.7114258
4/20/2022 9:00,86.20707703,32.13333893,0.61,1.870000005,198.6318207
4/20/2022 21:00,93.8677597,32.01288986,0.49,1.870000005,200.4371643
4/21/2022 9:00,93.19491577,33.8169136,0.59,1.870000005,199.7759705
4/21/2022 21:00,98.99454498,41.59866714,0.54,1.870000005,202.2362213
4/22/2022 9:00,65.02050018,18.03666687,0.74,1.870000005,197.8859711
4/22/2022 21:00,62.64347839,17,0.88,1.870000005,200.649826
4/23/2022 9:00,103.5054092,18.76139832,0.55,1.870000005,198.7952728
4/23/2022 21:00,97.5430069,19,0.63,1.870000005,200.3764648
4/24/2022 9:00,102.8909302,19,0.63,1.870000005,198.6277618
4/24/2022 21:00,102.9868546,18.52651787,0.43,1.870000005,198.3389282
4/25/2022 9:00,103.0792923,18.02647209,0.6,1.870000005,201.6444855
4/25/2022 21:00,102.1685104,32.75564575,0.32,1.870000005,198.8826447
4/26/2022 9:00,90.36456299,28.25389099,0.74,1.870000005,201.5215607
4/26/2022 21:00,90.19121552,30.52411079,0.44,1.870000005,199.9477997
4/27/2022 9:00,92.90625763,42.80537796,0.46,1.870000005,198.774292
4/27/2022 21:00,88.33127594,34.78376007,0.83,1.767076731,197.3252258
4/28/2022 9:00,36.45097733,23.12674713,0.5,1.787085772,199.1387482
4/28/2022 21:00,83.33390045,23.69849396,0.66,2.208885461,196.2853546
4/29/2022 21:00,43.78260422,38.62775421,0.57,1.870000005,199.2198334
4/30/2022 9:00,83.83105469,36.64314651,1.64,1.870000005,197.9324951
4/30/2022 21:00,80.89219666,29.94996452,1.09,1.870000005,200.9597626
5/1/2022 9:00,88.28482056,41.55294418,0.62,1.870000005,198.7369232
5/1/2022 21:00,85.82949066,38.44306183,0.77,1.870000005,200.4494324
5/2/2022 9:00,74.28720856,42.84746933,0.81,1.870000005,196.5201874
5/2/2022 21:00,84.82408142,42.5677948,0.74,1.870000005,201.5587006
5/3/2022 21:00,84.56622314,40.35910416,0.79,1.870000005,200.3470001
5/4/2022 9:00,72.43595886,40.98081207,0.82,1.870000005,196.6176758
5/4/2022 21:00,82.71819305,29,0.8,1.870000005,200.419693
5/5/2022 9:00,96.79470062,35.97601318,0.45,1.870000005,197.2615662
5/5/2022 21:00,86.9368515,37,0.49,1.870000005,197.8557434
5/6/2022 12:00,85.34397888,37.04660797,0.56,1.870000005,200.4623566
5/6/2022 21:00,87.20587158,41,0.46,1.870000005,198.8000031
5/7/2022 9:00,83.9294281,28,0.49,1.870000005,198.522995
5/7/2022 21:00,83.50150299,35.48549271,0.53,1.870000005,199.1668701
5/8/2022 9:00,85.48188019,36.43756866,0.49,1.870000005,198.4415131
5/8/2022 21:00,89.09220886,29.24975204,0.79,1.870000005,198.0675201
5/9/2022 9:00,81.05952454,30,0.46,1.870000005,198.0482941
5/9/2022 21:00,83.38995361,29.15175247,0.4,1.870000005,198.0169067
5/10/2022 9:00,76.63208771,30,0.8,1.870000005,198.8961639
5/10/2022 21:00,80.99393463,32.99448776,0.85,1.870000005,198.1052856
5/11/2022 9:00,78.20407867,38,0.75,1.870000005,196.0699921
5/11/2022 21:00,80.08302307,29.1751709,0.68,1.870000005,198.2324829
5/12/2022 9:00,79.07836151,32.02555466,0.82,1.870000005,197.0062256
5/12/2022 21:00,77.92680359,38.04447174,0.63,1.870000005,199.1763611
5/13/2022 9:00,75.89756012,29.46074677,0.57,1.870000005,197.9354553
5/13/2022 21:00,79.42671204,34.60905457,0.61,1.870000005,198.3000031
5/14/2022 9:00,76.31303406,28.37229347,0.66,1.870000005,199.2353058
5/14/2022 21:00,47.28878784,38.72491837,0.63,1.870000005,197.3461914
5/15/2022 9:00,58.20677567,35.8747673,0.61,1.870000005,199.7357788
5/15/2022 21:00,83.50738525,41.86300659,0.59,1.870000005,198.9570465
5/16/2022 21:00,75.6940918,26.36269569,0.55,1.870000005,199.7978516
5/17/2022 9:00,77.88623047,23.42655945,0.66,1.870000005,198.6744843
5/17/2022 21:00,81.06621552,25.71091652,0.63,1.870000005,200.4658356
5/18/2022 9:00,76.92644501,22.35281181,0.43,1.870000005,195.8743744
5/18/2022 21:00,77.88573456,18.96981621,0.47,1.870000005,198.1354523
5/19/2022 9:00,77.82753754,26.44259071,0.45,1.870000005,198.6209717
5/19/2022 21:00,76.00942993,17.43733788,1.57,1.870000005,197.5540924
5/20/2022 9:00,124.2848434,27.25105858,0.53,1.870000005,198.735672
5/20/2022 21:00,123.0748978,20.33578873,0.43,1.870000005,198.3146973
5/21/2022 9:00,121.8610611,23.19159126,0.49,1.870000005,196.5355377
5/21/2022 21:00,125.7017822,22.26895142,0.23,1.870000005,198.5224304
5/22/2022 9:00,123.7925644,26.9177475,0.37,1.870000005,195.9430542
